URL,Number of outlinks
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/1/,12
https://www.japscan.ws/manga/l-ecole-des-herbivores/,152
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/10/,12
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/9/,13
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/8/,13
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/7/,13
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/6/,13
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/5/,13
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/4/,13
https://www.japscan.ws/lecture-en-ligne/l-ecole-des-herbivores/3/,13
https://www.japscan.ws/manga/captain-marvel-l-integrale/,166
https://www.japscan.ws/lecture-en-ligne/captain-marvel-l-integrale/23/,13
https://www.japscan.ws/lecture-en-ligne/captain-marvel-l-integrale/22/,13
https://www.japscan.ws/lecture-en-ligne/captain-marvel-l-integrale/21/,13
https://www.japscan.ws/lecture-en-ligne/captain-marvel-l-integrale/20/,13
https://www.japscan.ws/lecture-en-ligne/captain-marvel-l-integrale/19/,13
https://www.japscan.ws/manga/upotte/,216
https://www.japscan.ws/manga/minami-ke/,285
https://www.japscan.ws/lecture-en-ligne/minami-ke/139/,12
https://www.japscan.ws/manga/bug-player/,227
https://www.japscan.ws/lecture-en-ligne/bug-player/80/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/79/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/78/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/77/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/76/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/75/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/74/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/73/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/72/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/71/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/70/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/69/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/68/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/67/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/66/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/65/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/64/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/63/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/62/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/61/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/60/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/59/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/58/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/57/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/56/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/55/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/54/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/53/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/52/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/51/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/50/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/49/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/48/,12
https://www.japscan.ws/lecture-en-ligne/bug-player/47/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/46/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/45/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/44/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/43/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/42/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/41/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/40/,13
https://www.japscan.ws/lecture-en-ligne/bug-player/39/,13
